82.14285714285714	SKS
82.14285714285714	PSI
82.14285714285714	LAR
82.14285714285714	EMP
82.14285714285714	KAT
82.14285714285714	SKA
82.14285714285714	DOX
82.14285714285714	ALK
82.14285714285714	HIK
82.14285714285714	RYE
82.14285714285714	GOB
82.14285714285714	KIF
81.81818181818183	UL
81.48148148148148	ES
81.48148148148148	AC
81.48148148148148	CI
81.48148148148148	NIN
81.48148148148148	ESS
81.48148148148148	ISE
81.48148148148148	YAS
81.48148148148148	ITA
81.48148148148148	LAZ
81.48148148148148	SM
81.48148148148148	RM
81.48148148148148	UM
81.48148148148148	OUN
81.48148148148148	VEG
81.48148148148148	STR
81.48148148148148	MES
81.48148148148148	CLI
81.48148148148148	HEM
81.48148148148148	FIA
81.48148148148148	OBA
81.48148148148148	DIB
81.48148148148148	SCU
81.48148148148148	ICH
81.48148148148148	SAI
81.48148148148148	RMY
81.48148148148148	GLE
81.48148148148148	RAR
81.48148148148148	ANN
81.48148148148148	WEA
81.48148148148148	UBS
81.48148148148148	ASP
81.48148148148148	FIB
81.48148148148148	JET
81.48148148148148	PPY
81.48148148148148	MAE
81.48148148148148	DAF
81.25	GIL
81.25	TTY
81.25	IWI
81.25	KAY
80.76923076923077	ALS
80.76923076923077	ARD
80.76923076923077	KS
80.76923076923077	VOG
80.76923076923077	ORS
80.76923076923077	FT
80.76923076923077	KA
80.76923076923077	ASE
80.76923076923077	LUT
80.76923076923077	SA
80.76923076923077	VEN
80.76923076923077	WS
80.76923076923077	TOA
80.76923076923077	SSY
80.76923076923077	TOG
80.76923076923077	POC
80.76923076923077	KAB
80.76923076923077	GGL
80.76923076923077	EAP
80.76923076923077	AWN
80.76923076923077	VAC
80.76923076923077	ISL
80.76923076923077	FAK
80.76923076923077	GOL
80.76923076923077	IPE
80.76923076923077	UDE
80.76923076923077	SOO
80.76923076923077	AUG
80.76923076923077	RUT
80.76923076923077	VAI
80.76923076923077	LYR
80.76923076923077	NAK
80.76923076923077	INJ
80.76923076923077	HOG
80.76923076923077	ELK
80.76923076923077	PUG
80.76923076923077	WIZ
80.64516129032258	PH
80.64516129032258	NIF
80.64516129032258	FEN
80.64516129032258	DID
80	SES
80	NT
80	HM
80	BRE
80	ORY
80	TEE
80	UNC
80	AZE
80	ANE
80	BOM
80	URN
80	YI
80	RAZ
80	CLA
80	IMS
80	COR
80	UNT
80	CRE
80	ATS
80	IDL
80	MEG
80	OSS
80	OAN
80	DEP
80	NEO
80	SCH
80	GUA
80	PAI
80	SW
80	OTT
80	OPP
80	AIT
80	INC
80	PUR
80	NOY
80	INF
80	ORG
80	LAK
80	MOY
80	YU
80	EAF
80	NAW
80	SNU
80	FAV
79.3103448275862	QUA
79.3103448275862	UMS
79.3103448275862	FIE
79.3103448275862	FER
79.3103448275862	OES
79.3103448275862	AMB
79.3103448275862	PEO
79.3103448275862	HAU
79.3103448275862	ELV
79.3103448275862	MOA
79.3103448275862	NUD
79.3103448275862	SKU
79.16666666666666	VAR
79.16666666666666	OL
79.16666666666666	OLF
79.16666666666666	ARG
79.16666666666666	CT
79.16666666666666	ATO
79.16666666666666	MB
79.16666666666666	IG
79.16666666666666	VIN
